"Date","Price","Open","High","Low","Change %"
"02/16/2024","4.1140","4.0810","4.1340","4.0690","1.61%"
"02/15/2024","4.0490","3.9990","4.0630","3.9740","0.05%"
"02/14/2024","4.0470","4.0800","4.1070","4.0420","-2.58%"
"02/13/2024","4.1540","4.0930","4.1680","4.0490","2.37%"
"02/12/2024","4.0580","4.0590","4.0840","4.0330","-0.69%"
"02/09/2024","4.0860","4.0890","4.0970","4.0100","0.76%"
"02/08/2024","4.0550","3.9800","4.0650","3.9620","1.63%"
"02/07/2024","3.9900","3.9440","4.0080","3.9440","0.94%"
"02/06/2024","3.9530","3.9850","4.0230","3.9440","-1.40%"
"02/05/2024","4.0090","3.8030","4.0430","3.7710","2.24%"
"02/02/2024","3.9210","3.8030","3.9280","3.7710","4.59%"
"02/01/2024","3.7490","3.8200","3.8390","3.7250","-1.29%"
"01/31/2024","3.7980","3.8490","3.9000","3.7860","-2.67%"
"01/30/2024","3.9020","3.8580","3.9220","3.8520","0.62%"
"01/29/2024","3.8780","3.9410","3.9540","3.8750","-2.32%"
"01/26/2024","3.9700","3.9690","4.0020","3.9350","-0.43%"
"01/25/2024","3.9870","4.0230","4.0700","3.9580","-0.60%"
"01/24/2024","4.0110","3.9600","4.0410","3.9370","0.60%"
"01/23/2024","3.9870","3.9210","3.9970","3.9130","2.00%"
"01/22/2024","3.9090","3.8970","3.9180","3.8620","-0.53%"
"01/19/2024","3.9300","3.9060","3.9660","3.8700","-0.03%"
"01/18/2024","3.9310","3.9700","3.9870","3.9070","-1.33%"
"01/17/2024","3.9840","3.8910","3.9940","3.8630","4.79%"
"01/16/2024","3.8020","3.8180","3.8190","3.7640","0.05%"
"01/15/2024","3.8000","3.8290","3.8400","3.7900","0.11%"
"01/12/2024","3.7960","3.8250","3.8380","3.7590","-1.27%"
"01/11/2024","3.8450","3.7890","3.8530","3.7710","0.60%"
"01/10/2024","3.8220","3.7740","3.8260","3.7570","1.06%"
"01/09/2024","3.7820","3.8090","3.8390","3.7450","0.24%"
"01/08/2024","3.7730","3.8160","3.8430","3.7620","-0.89%"
"01/07/2024","3.8070","3.7755","3.8070","3.7755","-0.85%"
"01/06/2024","3.8395","3.8230","3.8395","3.8230","1.44%"
"01/05/2024","3.7850","3.7410","3.8530","3.7230","1.53%"
"01/04/2024","3.7280","3.6320","3.7430","3.6140","2.33%"
"01/03/2024","3.6430","3.6690","3.6860","3.6320","0.03%"
"01/02/2024","3.6420","3.6070","3.6950","3.5890","2.17%"
"01/01/2024","3.5645","3.5645","3.5645","3.5645","0.72%"
"12/29/2023","3.5390","3.4860","3.5920","3.4830","1.26%"
"12/28/2023","3.4950","3.4350","3.5120","3.4330","1.75%"
"12/27/2023","3.4350","3.5030","3.5110","3.4340","-2.62%"
"12/25/2023","3.5275","3.5310","3.5310","3.5275","-0.10%"
"12/24/2023","3.5310","3.5310","3.5310","3.5310","0.00%"
"12/23/2023","3.5310","3.5310","3.5310","3.5310","0.74%"
"12/22/2023","3.5050","3.5070","3.5490","3.4970","-0.74%"
"12/21/2023","3.5310","3.5290","3.5770","3.4770","0.11%"
"12/20/2023","3.5270","3.5600","3.5780","3.5190","-3.61%"
"12/19/2023","3.6590","3.6530","3.6980","3.6250","-0.97%"
"12/18/2023","3.6950","3.7010","3.7300","3.6300","-0.94%"
"12/17/2023","3.7300","3.7335","3.7335","3.7300","0.11%"
"12/16/2023","3.7260","3.7260","3.7260","3.7260","1.03%"
"12/15/2023","3.6880","3.7930","3.7970","3.6630","-2.49%"
"12/14/2023","3.7820","3.7180","3.8060","3.6640","-1.30%"
"12/13/2023","3.8320","3.9300","3.9430","3.8240","-3.45%"
"12/12/2023","3.9690","3.9940","3.9990","3.9410","-2.70%"
"12/11/2023","4.0790","4.0430","4.0890","4.0250","0.62%"
"12/10/2023","4.0540","4.0485","4.0540","4.0485","-0.15%"
"12/09/2023","4.0600","4.0600","4.0600","4.0600","0.47%"
"12/08/2023","4.0410","3.9990","4.0860","3.9850","1.79%"
"12/07/2023","3.9700","3.9990","4.0140","3.9640","0.61%"
"12/06/2023","3.9460","4.0270","4.0740","3.9410","-2.08%"
"12/05/2023","4.0300","4.1400","4.1700","4.0050","-4.02%"
"12/04/2023","4.1990","4.1590","4.2050","4.1380","0.02%"
"12/03/2023","4.1980","4.1970","4.1980","4.1875","0.48%"
"12/02/2023","4.1780","4.1780","4.1780","4.1780","0.84%"
"12/01/2023","4.1430","4.1930","4.2180","4.1360","-0.79%"
"11/30/2023","4.1760","4.0900","4.2130","4.0820","1.80%"
"11/29/2023","4.1020","4.1340","4.1630","4.0560","-1.68%"
"11/28/2023","4.1720","4.1900","4.2460","4.1540","-0.95%"
"11/27/2023","4.2120","4.2580","4.2970","4.2120","-2.68%"
"11/26/2023","4.3280","4.3355","4.3355","4.3280","0.17%"
"11/25/2023","4.3205","4.3205","4.3205","4.3205","0.88%"
"11/24/2023","4.2830","4.2690","4.3280","4.2670","0.68%"
"11/23/2023","4.2540","4.1710","4.2600","4.1330","2.26%"
"11/22/2023","4.1600","4.1440","4.1800","4.0520","1.27%"
"11/21/2023","4.1080","4.0920","4.1260","4.0740","-0.48%"
"11/20/2023","4.1280","4.1110","4.1600","4.0950","-0.35%"
"11/19/2023","4.1425","4.1415","4.1425","4.1365","0.25%"
"11/18/2023","4.1320","4.1320","4.1320","4.1320","0.73%"
