PERMNO,date,ticker,divamt,prc,ret,retx,vwretd,vwretx
89470,2024-11-29,SHY,,82.32,0.001216,0.001216,0.005464,0.00536
89470,2024-12-02,SHY,0.2653,82.05,-0.000057,-0.00328,0.001573,0.001395
89470,2024-12-03,SHY,,82.06,0.000122,0.000122,0.000242,0.00021
89470,2024-12-04,SHY,,82.15,0.001097,0.001097,0.006358,0.006336
89470,2024-12-05,SHY,,82.15,0,0,-0.002458,-0.00251
89470,2024-12-06,SHY,,82.23,0.000974,0.000974,0.003013,0.002921
89470,2024-12-09,SHY,,82.2,-0.000365,-0.000365,-0.006671,-0.006779
89470,2024-12-10,SHY,,82.19,-0.000122,-0.000122,-0.003941,-0.003963
89470,2024-12-11,SHY,,82.17,-0.000243,-0.000243,0.008102,0.008064
89470,2024-12-12,SHY,,82.13,-0.000487,-0.000487,-0.00618,-0.006195
89470,2024-12-13,SHY,,82.09,-0.000487,-0.000487,-0.000774,-0.000957
89470,2024-12-16,SHY,,82.1,0.000122,0.000122,0.003597,0.003474
89470,2024-12-17,SHY,,82.11,0.000122,0.000122,-0.004805,-0.005018
89470,2024-12-18,SHY,0.28041,81.68,-0.001822,-0.005237,-0.031161,-0.031215
89470,2024-12-19,SHY,,81.77,0.001102,0.001102,-0.001381,-0.001397
89470,2024-12-20,SHY,,81.78,0.000122,0.000122,0.010642,0.010456
89470,2024-12-23,SHY,,81.73,-0.000611,-0.000611,0.005633,0.00542
89470,2024-12-24,SHY,,81.77,0.000489,0.000489,0.010566,0.010521
89470,2024-12-26,SHY,,81.79,0.000245,0.000245,0.000346,0.000282
89470,2024-12-27,SHY,,81.81,0.000244,0.000244,-0.010692,-0.010775
89470,2024-12-30,SHY,,81.93,0.001467,0.001467,-0.009878,-0.0099
89470,2024-12-31,SHY,,81.98,0.00061,0.00061,-0.003392,-0.003541
91704,2023-01-03,TLH,,109.92,0.016084,0.016084,-0.003934,-0.003996
91704,2023-01-04,TLH,,111.1309,0.011016,0.011016,0.009553,0.009515
91704,2023-01-05,TLH,,111.36,0.002062,0.002062,-0.01097,-0.011108
91704,2023-01-06,TLH,,113,0.014727,0.014727,0.022257,0.022239
91704,2023-01-09,TLH,,113.54,0.004779,0.004779,0.001059,0.00093
91704,2023-01-10,TLH,,112.11,-0.012595,-0.012595,0.007316,0.007316
91704,2023-01-11,TLH,,113.48,0.01222,0.01222,0.012571,0.012557
91704,2023-01-12,TLH,,115.23,0.015421,0.015421,0.005718,0.005618
91704,2023-01-13,TLH,,114.37,-0.007463,-0.007463,0.004322,0.004291
91704,2023-01-17,TLH,,113.99,-0.003323,-0.003323,-0.001146,-0.001149
91704,2023-01-18,TLH,,116.34,0.020616,0.020616,-0.014241,-0.014242
91704,2023-01-19,TLH,,115.92,-0.00361,-0.00361,-0.007486,-0.007574
91704,2023-01-20,TLH,,114.3,-0.013975,-0.013975,0.018067,0.018046
91704,2023-01-23,TLH,,114.01,-0.002537,-0.002537,0.011763,0.011753
91704,2023-01-24,TLH,,115.25,0.010876,0.010876,-0.001146,-0.001169
91704,2023-01-25,TLH,,115.43,0.001562,0.001562,0.000339,0.000303
91704,2023-01-26,TLH,,114.8749,-0.004809,-0.004809,0.010381,0.010332
91704,2023-01-27,TLH,,114.56,-0.002741,-0.002741,0.003473,0.003443
91704,2023-01-30,TLH,,114.2,-0.003142,-0.003142,-0.012975,-0.013074
91704,2023-01-31,TLH,,114.89,0.006042,0.006042,0.01555,0.01553
91704,2023-02-01,TLH,0.32503,115.8,0.01075,0.007921,0.011137,0.011071
91704,2023-02-02,TLH,,115.97,0.001468,0.001468,0.013799,0.013759
91704,2023-02-03,TLH,,114.33,-0.014142,-0.014142,-0.010632,-0.010711
91704,2023-02-06,TLH,,113.33,-0.008747,-0.008747,-0.007223,-0.0073
91704,2023-02-07,TLH,,112.71,-0.005471,-0.005471,0.011465,0.011447
91704,2023-02-08,TLH,,113.03,0.002839,0.002839,-0.010374,-0.010397
91704,2023-02-09,TLH,,112.34,-0.006105,-0.006105,-0.00885,-0.008963
91704,2023-02-10,TLH,,111.33,-0.008991,-0.008991,0.001496,0.001347
91704,2023-02-13,TLH,,112.22,0.007994,0.007994,0.010859,0.010737
91704,2023-02-14,TLH,,111.86,-0.003208,-0.003208,0.000941,0.000806
91704,2023-02-15,TLH,,110.91,-0.008493,-0.008493,0.004435,0.00426
91704,2023-02-16,TLH,,109.96,-0.008566,-0.008566,-0.012705,-0.012778
91704,2023-02-17,TLH,,110.57,0.005547,0.005547,-0.002933,-0.003077
91704,2023-02-21,TLH,,108.73,-0.016641,-0.016641,-0.020457,-0.020474
91704,2023-02-22,TLH,,109.36,0.005794,0.005794,-0.000607,-0.000639
91704,2023-02-23,TLH,,110.09,0.006675,0.006675,0.004871,0.004808
91704,2023-02-24,TLH,,108.76,-0.012081,-0.012081,-0.01016,-0.010197
91704,2023-02-27,TLH,,109.08,0.002942,0.002942,0.003327,0.00321
91704,2023-02-28,TLH,,109.23,0.001375,0.001375,-0.002576,-0.002676
91704,2023-03-01,TLH,0.29669,107.83,-0.010101,-0.012817,-0.003159,-0.003259
91704,2023-03-02,TLH,,106.93,-0.008346,-0.008346,0.006503,0.00637
91704,2023-03-03,TLH,,108.8,0.017488,0.017488,0.015546,0.01548
91704,2023-03-06,TLH,,108.35,-0.004136,-0.004136,-0.00175,-0.001793
91704,2023-03-07,TLH,,108.82,0.004338,0.004338,-0.014599,-0.014625
91704,2023-03-08,TLH,,108.9,0.000735,0.000735,0.00127,0.001207
91704,2023-03-09,TLH,,109.35,0.004132,0.004132,-0.019276,-0.019425
91704,2023-03-10,TLH,,112.55,0.029264,0.029264,-0.016483,-0.016558
91704,2023-03-13,TLH,,113.87,0.011728,0.011728,-0.003098,-0.003125
91704,2023-03-14,TLH,,112.25,-0.014227,-0.014227,0.015863,0.015617
91704,2023-03-15,TLH,,114.28,0.018085,0.018085,-0.009262,-0.009299
91704,2023-03-16,TLH,,113.13,-0.010063,-0.010063,0.016293,0.016131
91704,2023-03-17,TLH,,114.17,0.009193,0.009193,-0.012043,-0.012103
91704,2023-03-20,TLH,,113.51,-0.005781,-0.005781,0.008716,0.008634
91704,2023-03-21,TLH,,112.52,-0.008722,-0.008722,0.013857,0.013792
91704,2023-03-22,TLH,,114.13,0.014309,0.014309,-0.01642,-0.016493
91704,2023-03-23,TLH,,114.39,0.002278,0.002278,0.001793,0.001597
91704,2023-03-24,TLH,,114.83,0.003847,0.003847,0.004737,0.004671
91704,2023-03-27,TLH,,112.89,-0.016895,-0.016895,0.003207,0.00319
91704,2023-03-28,TLH,,112.91,0.000177,0.000177,-0.000817,-0.000834
91704,2023-03-29,TLH,,112.68,-0.002037,-0.002037,0.013802,0.0138
91704,2023-03-30,TLH,,113.1,0.003727,0.003727,0.005538,0.005347
91704,2023-03-31,TLH,,114.54,0.012732,0.012732,0.014614,0.014581
91704,2023-04-03,TLH,0.37234,114.48,0.002727,-0.000524,0.003122,0.003032
91704,2023-04-04,TLH,,115.27,0.006901,0.006901,-0.006606,-0.006686
91704,2023-04-05,TLH,,116.33,0.009196,0.009196,-0.004045,-0.004163
91704,2023-04-06,TLH,,116.4,0.000602,0.000602,0.003105,0.002962
91704,2023-04-10,TLH,,115,-0.012028,-0.012028,0.002154,0.002129
91704,2023-04-11,TLH,,114.96,-0.000348,-0.000348,0.001796,0.001793
91704,2023-04-12,TLH,,115.06,0.00087,0.00087,-0.003977,-0.004033
91704,2023-04-13,TLH,,114.38,-0.00591,-0.00591,0.012827,0.012703
91704,2023-04-14,TLH,,113.31,-0.009355,-0.009355,-0.00272,-0.002729
91704,2023-04-17,TLH,,112.35,-0.008472,-0.008472,0.003645,0.003633
91704,2023-04-18,TLH,,112.67,0.002848,0.002848,0.000652,0.000649
91704,2023-04-19,TLH,,112.44,-0.002041,-0.002041,-0.000454,-0.000456
91704,2023-04-20,TLH,,113.18,0.006581,0.006581,-0.005743,-0.005818
91704,2023-04-21,TLH,,112.7,-0.004241,-0.004241,0.000615,0.000596
91704,2023-04-24,TLH,,113.51,0.007187,0.007187,0.00038,0.000241
91704,2023-04-25,TLH,,115.11,0.014096,0.014096,-0.016696,-0.01673
91704,2023-04-26,TLH,,114.26,-0.007384,-0.007384,-0.004091,-0.004095
91704,2023-04-27,TLH,,113.16,-0.009627,-0.009627,0.017335,0.017269
91704,2023-04-28,TLH,,114.63,0.01299,0.01299,0.008072,0.007962
91704,2023-05-01,TLH,0.33482,111.88,-0.021069,-0.02399,-0.000652,-0.000727
91704,2023-05-02,TLH,,114.04,0.019306,0.019306,-0.01226,-0.012267
91704,2023-05-03,TLH,,114.73,0.006051,0.006051,-0.005189,-0.0052
91704,2023-05-04,TLH,,114.2,-0.00462,-0.00462,-0.006837,-0.006949
91704,2023-05-05,TLH,,113.51,-0.006042,-0.006042,0.018739,0.01865
91704,2023-05-08,TLH,,112.31,-0.010572,-0.010572,0.000849,0.000817
91704,2023-05-09,TLH,,112.03,-0.002493,-0.002493,-0.003907,-0.003962
91704,2023-05-10,TLH,,113.17,0.010176,0.010176,0.004086,0.004056
91704,2023-05-11,TLH,,114.02,0.007511,0.007511,-0.002566,-0.002726
91704,2023-05-12,TLH,,113.18,-0.007367,-0.007367,-0.001936,-0.002148
91704,2023-05-15,TLH,,112.32,-0.007599,-0.007599,0.005045,0.004942
91704,2023-05-16,TLH,,111.96,-0.003205,-0.003205,-0.008106,-0.008152
91704,2023-05-17,TLH,,111.65,-0.002769,-0.002769,0.012329,0.012184
91704,2023-05-18,TLH,,110.7,-0.008509,-0.008509,0.008474,0.008303
91704,2023-05-19,TLH,,109.96,-0.006685,-0.006685,-0.00186,-0.001909
91704,2023-05-22,TLH,,109.69,-0.002455,-0.002455,0.001904,0.001813
91704,2023-05-23,TLH,,109.8,0.001003,0.001003,-0.010454,-0.010483
91704,2023-05-24,TLH,,109.39,-0.003734,-0.003734,-0.008,-0.008019
91704,2023-05-25,TLH,,108.81,-0.005302,-0.005302,0.00495,0.004919
91704,2023-05-26,TLH,,109.18,0.0034,0.0034,0.01261,0.012553
91704,2023-05-30,TLH,,110.47,0.011815,0.011815,-0.000231,-0.000313
91704,2023-05-31,TLH,,111.31,0.007604,0.007604,-0.005725,-0.005892
91704,2023-06-01,TLH,0.34027,111.49,0.004674,0.001617,0.010187,0.009971
91704,2023-06-02,TLH,,110.56,-0.008342,-0.008342,0.016242,0.016189
91704,2023-06-05,TLH,,110.49,-0.000633,-0.000633,-0.002792,-0.002807
91704,2023-06-06,TLH,,110.83,0.003077,0.003077,0.005193,0.005169
91704,2023-06-07,TLH,,109.37,-0.013173,-0.013173,-0.002024,-0.002193
91704,2023-06-08,TLH,,110.5,0.010332,0.010332,0.005209,0.005107
91704,2023-06-09,TLH,,110.26,-0.002172,-0.002172,0.000098,0.000068
91704,2023-06-12,TLH,,110.54,0.002539,0.002539,0.008518,0.008516
91704,2023-06-13,TLH,,109.42,-0.010132,-0.010132,0.007512,0.007473
91704,2023-06-14,TLH,,110.01,0.005392,0.005392,0.000057,-0.000173
91704,2023-06-15,TLH,,110.93,0.008363,0.008363,0.011707,0.01153
91704,2023-06-16,TLH,,110.5,-0.003876,-0.003876,-0.003788,-0.003844
91704,2023-06-20,TLH,,111.09,0.005339,0.005339,-0.005432,-0.005567
91704,2023-06-21,TLH,,111.385,0.002656,0.002656,-0.004712,-0.004804
91704,2023-06-22,TLH,,110.54,-0.007586,-0.007586,0.001811,0.001748
91704,2023-06-23,TLH,,111.21,0.006061,0.006061,-0.008474,-0.008539
91704,2023-06-26,TLH,,111.34,0.001169,0.001169,-0.002689,-0.002716
91704,2023-06-27,TLH,,110.96,-0.003413,-0.003413,0.011635,0.011611
91704,2023-06-28,TLH,,111.49,0.004776,0.004776,0.000528,0.000526
91704,2023-06-29,TLH,,109.88,-0.014441,-0.014441,0.004747,0.004532
91704,2023-06-30,TLH,,110.77,0.0081,0.0081,0.011089,0.011054
91704,2023-07-03,TLH,0.33258,109.79,-0.005845,-0.008847,0.002105,0.001977
91704,2023-07-05,TLH,,108.79,-0.009108,-0.009108,-0.003315,-0.003402
91704,2023-07-06,TLH,,107.42,-0.012593,-0.012593,-0.009672,-0.009733
91704,2023-07-07,TLH,,107.01,-0.003817,-0.003817,0.000005,-0.000128
91704,2023-07-10,TLH,,107.49,0.004486,0.004486,0.004152,0.004144
91704,2023-07-11,TLH,,107.72,0.00214,0.00214,0.007738,0.007717
91704,2023-07-12,TLH,,109.02,0.012068,0.012068,0.007998,0.007976
91704,2023-07-13,TLH,,110.15,0.010365,0.010365,0.009334,0.009251
91704,2023-07-14,TLH,,109.62,-0.004812,-0.004812,-0.002944,-0.002973
91704,2023-07-17,TLH,,109.76,0.001277,0.001277,0.004496,0.004495
91704,2023-07-18,TLH,,110.08,0.002915,0.002915,0.007299,0.007298
91704,2023-07-19,TLH,,111.05,0.008812,0.008812,0.002571,0.002558
91704,2023-07-20,TLH,,109.64,-0.012697,-0.012697,-0.007185,-0.007253
91704,2023-07-21,TLH,,109.7,0.000547,0.000547,0.000069,0.000061
91704,2023-07-24,TLH,,109.38,-0.002917,-0.002917,0.003273,0.003255
91704,2023-07-25,TLH,,109.22,-0.001463,-0.001463,0.002307,0.002266
91704,2023-07-26,TLH,,109.47,0.002289,0.002289,0.000799,0.000789
91704,2023-07-27,TLH,,107.61,-0.016991,-0.016991,-0.007487,-0.00755
91704,2023-07-28,TLH,,108.02,0.00381,0.00381,0.010608,0.01049
91704,2023-07-31,TLH,,108.34,0.002962,0.002962,0.003173,0.003149
91704,2023-08-01,TLH,0.40122,106.49,-0.013373,-0.017076,-0.003671,-0.003759
91704,2023-08-02,TLH,,105.81,-0.006386,-0.006386,-0.014385,-0.014394
91704,2023-08-03,TLH,,103.9,-0.018051,-0.018051,-0.00237,-0.002422
91704,2023-08-04,TLH,,105.59,0.016266,0.016266,-0.004195,-0.004273
91704,2023-08-07,TLH,,104.99,-0.005682,-0.005682,0.007546,0.00752
91704,2023-08-08,TLH,,106,0.00962,0.00962,-0.004756,-0.00478
91704,2023-08-09,TLH,,106.37,0.003491,0.003491,-0.006457,-0.006522
91704,2023-08-10,TLH,,105.06,-0.012316,-0.012316,0.000092,-0.000024
91704,2023-08-11,TLH,,104.56,-0.004759,-0.004759,-0.000907,-0.001037
91704,2023-08-14,TLH,,104.51,-0.000478,-0.000478,0.004055,0.003958
91704,2023-08-15,TLH,,103.96,-0.005263,-0.005263,-0.011781,-0.011888
91704,2023-08-16,TLH,,103.28,-0.006541,-0.006541,-0.007891,-0.008015
91704,2023-08-17,TLH,,102.96,-0.003098,-0.003098,-0.008395,-0.008551
91704,2023-08-18,TLH,,103.21,0.002428,0.002428,0.000602,0.000542
91704,2023-08-21,TLH,,102.06,-0.011142,-0.011142,0.00554,0.005516
91704,2023-08-22,TLH,,102.53,0.004605,0.004605,-0.001892,-0.001919
91704,2023-08-23,TLH,,104.53,0.019506,0.019506,0.011033,0.011014
91704,2023-08-24,TLH,,104.02,-0.004879,-0.004879,-0.012548,-0.012575
91704,2023-08-25,TLH,,104.21,0.001827,0.001827,0.007025,0.006933
91704,2023-08-28,TLH,,104.32,0.001056,0.001056,0.007092,0.007079
91704,2023-08-29,TLH,,105.35,0.009873,0.009873,0.013164,0.013134
91704,2023-08-30,TLH,,105.24,-0.001044,-0.001044,0.003824,0.003685
91704,2023-08-31,TLH,,105.6,0.003421,0.003421,-0.001065,-0.001271
91704,2023-09-01,TLH,0.3325,103.98,-0.012192,-0.015341,0.002776,0.002667
91704,2023-09-05,TLH,,102.87,-0.010675,-0.010675,-0.006126,-0.006158
91704,2023-09-06,TLH,,102.96,0.000875,0.000875,-0.006391,-0.006415
91704,2023-09-07,TLH,,103.23,0.002622,0.002622,-0.003839,-0.003955
91704,2023-09-08,TLH,,103.51,0.002712,0.002712,0.001012,0.000956
91704,2023-09-11,TLH,,103.03,-0.004637,-0.004637,0.006483,0.006474
91704,2023-09-12,TLH,,103.37,0.0033,0.0033,-0.004767,-0.004801
91704,2023-09-13,TLH,,103.52,0.001451,0.001451,0.000005,-0.00001
91704,2023-09-14,TLH,,102.99,-0.00512,-0.00512,0.008998,0.008701
91704,2023-09-15,TLH,,102.49,-0.004855,-0.004855,-0.010526,-0.010594
91704,2023-09-18,TLH,,102.86,0.00361,0.00361,-0.000425,-0.000531
91704,2023-09-19,TLH,,102.26,-0.005833,-0.005833,-0.002633,-0.002652
91704,2023-09-20,TLH,,102.34,0.000782,0.000782,-0.008244,-0.008314
91704,2023-09-21,TLH,,100.39,-0.019054,-0.019054,-0.016903,-0.016986
91704,2023-09-22,TLH,,101.16,0.00767,0.00767,-0.001882,-0.001906
91704,2023-09-25,TLH,,99.2,-0.019375,-0.019375,0.003394,0.003374
91704,2023-09-26,TLH,,98.93,-0.002722,-0.002722,-0.014143,-0.01428
91704,2023-09-27,TLH,,98.33,-0.006065,-0.006065,0.00106,0.001031
91704,2023-09-28,TLH,,98.56,0.002339,0.002339,0.006627,0.006404
91704,2023-09-29,TLH,,98.47,-0.000913,-0.000913,-0.002633,-0.002665
91704,2023-10-02,TLH,0.35604,96.78,-0.013547,-0.017163,-0.003498,-0.0036
91704,2023-10-03,TLH,,95.26,-0.015706,-0.015706,-0.014349,-0.014404
91704,2023-10-04,TLH,,96.19,0.009763,0.009763,0.007075,0.007069
91704,2023-10-05,TLH,,96.03,-0.001663,-0.001663,-0.000735,-0.000892
91704,2023-10-06,TLH,,95.08,-0.009893,-0.009893,0.011483,0.011368
91704,2023-10-09,TLH,,96.84,0.018511,0.018511,0.00612,0.00612
91704,2023-10-10,TLH,,96.65,-0.001962,-0.001962,0.00647,0.006455
91704,2023-10-11,TLH,,98.27,0.016761,0.016761,0.003842,0.003794
91704,2023-10-12,TLH,,96.28,-0.02025,-0.02025,-0.008455,-0.008537
91704,2023-10-13,TLH,,97.56,0.013295,0.013295,-0.005077,-0.005088
91704,2023-10-16,TLH,,96.21,-0.013838,-0.013838,0.010957,0.010934
91704,2023-10-17,TLH,,95.14,-0.011122,-0.011122,0.001091,0.001089
91704,2023-10-18,TLH,,94.35,-0.008304,-0.008304,-0.014619,-0.01462
91704,2023-10-19,TLH,,93.11,-0.013143,-0.013143,-0.009179,-0.009245
91704,2023-10-20,TLH,,93.88,0.00827,0.00827,-0.012193,-0.012221
91704,2023-10-23,TLH,,94.8,0.0098,0.0098,-0.002426,-0.002437
91704,2023-10-24,TLH,,95.4,0.006329,0.006329,0.00695,0.00693
91704,2023-10-25,TLH,,93.85,-0.016247,-0.016247,-0.014672,-0.014705
91704,2023-10-26,TLH,,95.04,0.01268,0.01268,-0.009124,-0.009138
91704,2023-10-27,TLH,,94.84,-0.002104,-0.002104,-0.005494,-0.005544
91704,2023-10-30,TLH,,94.49,-0.00369,-0.00369,0.010716,0.010608
91704,2023-10-31,TLH,,94.18,-0.003281,-0.003281,0.006299,0.006244
91704,2023-11-01,TLH,0.33379,95.53,0.017878,0.014334,0.009644,0.009555
91704,2023-11-02,TLH,,97.15,0.016958,0.016958,0.020161,0.020094
91704,2023-11-03,TLH,,97.92,0.007926,0.007926,0.011695,0.01164
91704,2023-11-06,TLH,,97.18,-0.007557,-0.007557,-0.00078,-0.000809
91704,2023-11-07,TLH,,98.34,0.011937,0.011937,0.002356,0.002322
91704,2023-11-08,TLH,,99.48,0.011593,0.011593,-0.000411,-0.000456
91704,2023-11-09,TLH,,97.64,-0.018496,-0.018496,-0.008442,-0.008586
91704,2023-11-10,TLH,,97.9,0.002663,0.002663,0.013967,0.013823
91704,2023-11-13,TLH,,97.89,-0.000102,-0.000102,-0.00033,-0.000386
91704,2023-11-14,TLH,,99.85,0.020022,0.020022,0.022835,0.022639
91704,2023-11-15,TLH,,98.67,-0.011818,-0.011818,0.001954,0.001816
91704,2023-11-16,TLH,,99.65,0.009932,0.009932,-0.001165,-0.00137
91704,2023-11-17,TLH,,99.93,0.00281,0.00281,0.00333,0.00327
91704,2023-11-20,TLH,,100.38,0.004503,0.004503,0.007017,0.006935
91704,2023-11-21,TLH,,100.4,0.000199,0.000199,-0.002977,-0.003014
91704,2023-11-22,TLH,,100.55,0.001494,0.001494,0.004067,0.004025
91704,2023-11-24,TLH,,99.6,-0.009448,-0.009448,0.001708,0.001683
91704,2023-11-27,TLH,,100.83,0.012349,0.012349,-0.001871,-0.00189
91704,2023-11-28,TLH,,101.04,0.002083,0.002083,0.000915,0.000902
91704,2023-11-29,TLH,,102.09,0.010392,0.010392,0.001082,0.000939
91704,2023-11-30,TLH,,101.51,-0.005681,-0.005681,0.003946,0.003668
91704,2023-12-01,TLH,0.36519,102.53,0.013646,0.010048,0.009181,0.009046
91704,2023-12-04,TLH,,101.99,-0.005267,-0.005267,-0.003913,-0.003922
91704,2023-12-05,TLH,,103.7,0.016766,0.016766,-0.002322,-0.002361
91704,2023-12-06,TLH,,104.8,0.010608,0.010608,-0.003542,-0.003621
91704,2023-12-07,TLH,,104.33,-0.004485,-0.004485,0.007297,0.007147
91704,2023-12-08,TLH,,103.54,-0.007572,-0.007572,0.004205,0.004174
91704,2023-12-11,TLH,,103.39,-0.001449,-0.001449,0.00369,0.003684
91704,2023-12-12,TLH,,103.8,0.003966,0.003966,0.003133,0.00309
91704,2023-12-13,TLH,,105.96,0.020809,0.020809,0.0162,0.016182
91704,2023-12-14,TLH,0.35421,107.66,0.019387,0.016044,0.006931,0.006638
91704,2023-12-15,TLH,,107.68,0.000186,0.000186,-0.001579,-0.001674
91704,2023-12-18,TLH,,107.08,-0.005572,-0.005572,0.003856,0.003657
91704,2023-12-19,TLH,,107.46,0.003549,0.003549,0.007711,0.007626
91704,2023-12-20,TLH,,108.35,0.008282,0.008282,-0.014802,-0.015095
91704,2023-12-21,TLH,,107.72,-0.005814,-0.005814,0.011213,0.011131
91704,2023-12-22,TLH,,107.6,-0.001114,-0.001114,0.002434,0.002366
91704,2023-12-26,TLH,,107.92,0.002974,0.002974,0.005223,0.005204
91704,2023-12-27,TLH,,109.52,0.014826,0.014826,0.001989,0.001802
91704,2023-12-28,TLH,,108.95,-0.005205,-0.005205,-0.000111,-0.000298
91704,2023-12-29,TLH,,108.26,-0.006333,-0.006333,-0.004049,-0.004087
91704,2024-01-02,TLH,,107.71,-0.00508,-0.00508,-0.006546,-0.00659
91704,2024-01-03,TLH,,108.08,0.003435,0.003435,-0.010015,-0.010046
91704,2024-01-04,TLH,,106.72,-0.012583,-0.012583,-0.002642,-0.002737
91704,2024-01-05,TLH,,105.8,-0.008621,-0.008621,0.001646,0.00164
91704,2024-01-08,TLH,,106.72,0.008696,0.008696,0.014021,0.014006
91704,2024-01-09,TLH,,106.51,-0.001968,-0.001968,-0.002547,-0.002665
91704,2024-01-10,TLH,,106.24,-0.002535,-0.002535,0.004685,0.004666
91704,2024-01-11,TLH,,106.59,0.003294,0.003294,-0.001333,-0.001372
91704,2024-01-12,TLH,,106.88,0.002721,0.002721,0.00055,0.000489
91704,2024-01-16,TLH,,105.27,-0.015064,-0.015064,-0.005242,-0.005257
91704,2024-01-17,TLH,,104.95,-0.00304,-0.00304,-0.006324,-0.006339
91704,2024-01-18,TLH,,104.26,-0.006575,-0.006575,0.008049,0.007987
91704,2024-01-19,TLH,,104.46,0.001918,0.001918,0.011554,0.011513
91704,2024-01-22,TLH,,105,0.005169,0.005169,0.003822,0.003813
91704,2024-01-23,TLH,,104.44,-0.005333,-0.005333,0.002103,0.002082
91704,2024-01-24,TLH,,103.84,-0.005745,-0.005745,-0.000321,-0.000351
91704,2024-01-25,TLH,,104.45,0.005874,0.005874,0.005203,0.005158
91704,2024-01-26,TLH,,104.25,-0.001915,-0.001915,0.000044,0.000041
91704,2024-01-29,TLH,,105.24,0.009496,0.009496,0.008416,0.00839
91704,2024-01-30,TLH,,105.88,0.006081,0.006081,-0.001334,-0.001428
91704,2024-01-31,TLH,,106.92,0.009822,0.009822,-0.015799,-0.015827
91704,2024-02-01,TLH,0.35508,108.16,0.014919,0.011598,0.012365,0.012254
91704,2024-02-02,TLH,,106.31,-0.017104,-0.017104,0.007568,0.007514
91704,2024-02-05,TLH,,104.45,-0.017496,-0.017496,-0.004994,-0.005013
91704,2024-02-06,TLH,,105.3,0.008138,0.008138,0.003588,0.003538
91704,2024-02-07,TLH,,104.93,-0.003514,-0.003514,0.006775,0.00676
91704,2024-02-08,TLH,,104.39,-0.005146,-0.005146,0.002366,0.002264
91704,2024-02-09,TLH,,104.08,-0.00297,-0.00297,0.006382,0.006307
91704,2024-02-12,TLH,,104.16,0.000769,0.000769,0.000951,0.000929
91704,2024-02-13,TLH,,102.55,-0.015457,-0.015457,-0.016421,-0.016506
91704,2024-02-14,TLH,,103.1,0.005363,0.005363,0.011508,0.011339
91704,2024-02-15,TLH,,103.52,0.004074,0.004074,0.008273,0.008098
91704,2024-02-16,TLH,,102.99,-0.00512,-0.00512,-0.004713,-0.004845
91704,2024-02-20,TLH,,103.13,0.001359,0.001359,-0.006418,-0.006454
91704,2024-02-21,TLH,,102.54,-0.005721,-0.005721,0.000158,0.000116
91704,2024-02-22,TLH,,102.83,0.002828,0.002828,0.018433,0.018384
91704,2024-02-23,TLH,,103.68,0.008266,0.008266,0.000687,0.000661
91704,2024-02-26,TLH,,103.49,-0.001833,-0.001833,-0.002388,-0.002415
91704,2024-02-27,TLH,,102.97,-0.005025,-0.005025,0.002686,0.002655
91704,2024-02-28,TLH,,103.45,0.004662,0.004662,-0.002149,-0.002235
91704,2024-02-29,TLH,,104.02,0.00551,0.00551,0.005377,0.005195
91704,2024-03-01,TLH,0.33408,104.33,0.006192,0.00298,0.008189,0.00806
91704,2024-03-04,TLH,,104,-0.003163,-0.003163,-0.001162,-0.001193
91704,2024-03-05,TLH,,105.24,0.011923,0.011923,-0.009572,-0.009593
91704,2024-03-06,TLH,,105.79,0.005226,0.005226,0.005899,0.005834
91704,2024-03-07,TLH,,105.95,0.001512,0.001512,0.009929,0.009819
91704,2024-03-08,TLH,,105.88,-0.000661,-0.000661,-0.005701,-0.005773
91704,2024-03-11,TLH,,105.85,-0.000283,-0.000283,-0.001447,-0.001456
91704,2024-03-12,TLH,,105.01,-0.007936,-0.007936,0.009405,0.009368
91704,2024-03-13,TLH,,104.65,-0.003428,-0.003428,-0.000746,-0.000786
91704,2024-03-14,TLH,,103.3,-0.0129,-0.0129,-0.004847,-0.005131
91704,2024-03-15,TLH,,103.13,-0.001646,-0.001646,-0.005012,-0.0051
91704,2024-03-18,TLH,,102.92,-0.002036,-0.002036,0.004593,0.004538
91704,2024-03-19,TLH,,103.32,0.003887,0.003887,0.005022,0.005011
91704,2024-03-20,TLH,,103.4,0.000774,0.000774,0.010377,0.010259
91704,2024-03-21,TLH,,103.58,0.001741,0.001741,0.003784,0.003674
91704,2024-03-22,TLH,,104.43,0.008206,0.008206,-0.002728,-0.002831
91704,2024-03-25,TLH,,104.02,-0.003926,-0.003926,-0.002195,-0.002198
91704,2024-03-26,TLH,,104.24,0.002115,0.002115,-0.002214,-0.002217
91704,2024-03-27,TLH,,105.01,0.007387,0.007387,0.009376,0.009201
91704,2024-03-28,TLH,,105.03,0.00019,0.00019,0.001425,0.001395
91704,2024-04-01,TLH,0.35899,103.04,-0.015529,-0.018947,-0.00287,-0.002964
91704,2024-04-02,TLH,,102.51,-0.005144,-0.005144,-0.007896,-0.00792
91704,2024-04-03,TLH,,102.47,-0.00039,-0.00039,0.002158,0.002123
91704,2024-04-04,TLH,,103.13,0.006441,0.006441,-0.011202,-0.011293
91704,2024-04-05,TLH,,102.05,-0.010472,-0.010472,0.009819,0.00981
91704,2024-04-08,TLH,,101.93,-0.001176,-0.001176,0.000671,0.000635
91704,2024-04-09,TLH,,102.75,0.008045,0.008045,0.001795,0.001689
