Date,FXB,FXC,FXE,FXF,FXY,FXB_mom_1m,FXB_mom_3m,FXB_mom_12m,FXC_mom_1m,FXC_mom_3m,FXC_mom_12m,FXE_mom_1m,FXE_mom_3m,FXE_mom_12m,FXF_mom_1m,FXF_mom_3m,FXF_mom_12m,FXY_mom_1m,FXY_mom_3m,FXY_mom_12m,EURUSD=X,GBPUSD=X,USDCAD=X,USDCHF=X,USDJPY=X,VIX,MOVE,US_T10Y,GBP_T10Y,JPY_T10Y,EUR_T10Y,CHF_T10Y,CAD_T10Y,US_T10Y_change,GBP_T10Y_change,JPY_T10Y_change,EUR_T10Y_change,CHF_T10Y_change,CAD_T10Y_change
2024-07-10,121.0821762084961,71.10319519042969,98.77316284179688,98.86000061035156,57.20000076293945,0.012681035154404219,0.02162620948300331,0.03259679389429193,0.011514565290157597,0.0017646576384673374,-0.001980802376491675,0.0046259023683412615,0.003022067437496556,0.00725276050470014,-0.0033269666592621316,0.003451116310092539,-0.01599980741879603,-0.03050846164509402,-0.06306303885723785,-0.13201821792861368,1.0814785957336426,1.2787723541259766,1.3630000352859497,0.8974000215530396,161.33099365234375,12.850000381469727,92.97000122070312,4.282,4.13,1.085,2.536,0.607,3.476,-0.016000000000000014,-0.030999999999999694,0.010000000000000009,-0.02400000000000002,-0.04800000000000004,-0.016000000000000014
2024-07-11,121.71945190429688,71.04377746582031,99.0794448852539,99.20999908447266,58.22999954223633,0.017179118451802866,0.038162699377161324,0.032099873345643015,0.01081169095497847,0.009329183079459513,-0.006053649203869416,0.011088026626959735,0.01657784179636046,0.009580744476087366,0.00030246802989086774,0.018060566355535546,-0.01895761842664634,-0.011375245607560758,-0.03847426978563939,-0.12158698539711577,1.083329677581787,1.285264492034912,1.3617199659347534,0.8992000222206116,161.60699462890625,12.920000076293945,89.66999816894531,4.212,4.079,1.086,2.471,0.594,3.435,-0.07000000000000028,-0.051000000000000156,0.001000000000000112,-0.06499999999999995,-0.013000000000000012,-0.040999999999999925
2024-07-12,122.44496154785156,71.073486328125,99.46476745605469,99.41999816894531,58.619998931884766,0.021989406505652953,0.0425347334434476,0.03260046571910058,0.011376671732374222,0.009468962039954842,-0.009391578937742118,0.017067355100593984,0.022283057315790833,0.0013828205345047806,0.0034315334235699435,0.016148833710072363,-0.030582037111291482,-0.0049227790914700975,-0.030593720050810513,-0.12767854770835463,1.0872756242752075,1.292373776435852,1.3624399900436401,0.8960300087928772,158.2010040283203,12.460000038146973,86.79000091552734,4.187,4.112,1.047,2.496,0.634,3.412,-0.024999999999999467,0.03300000000000036,-0.039000000000000146,0.02499999999999991,0.040000000000000036,-0.02300000000000013
2024-07-15,122.28810119628906,70.84567260742188,99.45491790771484,99.27999877929688,58.59000015258789,0.01611902413295563,0.05050634673498178,0.019687479105802375,0.0058705400496052995,0.01317658832362123,-0.0183899321870854,0.010850406681849778,0.030610725810729766,-0.0066386377434271004,-0.0015086143560144594,0.019720605555760162,-0.04147542695899065,-0.00694914995613749,-0.03060884374844386,-0.13058316243896995,1.0885539054870605,1.2966804504394531,1.3645999431610107,0.8968899846076965,158.31300354003906,13.119999885559082,94.5,4.231,4.104,1.051,2.47,0.581,3.418,0.043999999999999595,-0.008000000000000007,0.0040000000000000036,-0.0259999999999998,-0.05300000000000005,0.006000000000000227
2024-07-16,122.38613891601562,70.89520263671875,99.47466278076172,99.51000213623047,58.400001525878906,0.01941848634612864,0.05090958332375206,0.023989919300785534,0.007139323069786485,0.014742435986561109,-0.009070815405104793,0.017066104359407586,0.0317605004864292,-0.006249533643909677,0.0001005239822158277,0.02019685464642551,-0.03571890904652353,-0.008825469436970823,-0.027639024466461604,-0.12718579689825393,1.0901559591293335,1.2970000505447388,1.3675999641418457,0.8954700231552124,158.14100646972656,13.1899995803833,93.87000274658203,4.16,4.052,1.021,2.432,0.564,3.354,-0.07099999999999973,-0.05200000000000049,-0.030000000000000027,-0.038000000000000256,-0.017000000000000015,-0.06400000000000006
2024-07-17,122.69987487792969,70.80606079101562,99.81059265136719,100.6500015258789,59.25,0.028060441256535507,0.055101529093477764,0.027348946975694455,0.005731701409685819,0.015613454824329409,-0.013118904031161893,0.02370078931162345,0.035667111811880314,-0.004431151632170227,0.007608390638444984,0.032519471273898315,-0.02712177787112302,0.007653074298950457,-0.010521059734093674,-0.11712115241940824,1.0902509689331055,1.29776930809021,1.3669500350952148,0.8932200074195862,158.35000610351562,14.479999542236328,91.0,4.16,4.078,1.033,2.421,0.555,3.347,0.0,0.02600000000000069,0.01200000000000001,-0.01100000000000012,-0.008999999999999897,-0.007000000000000117
2024-07-18,122.10182189941406,70.68721008300781,99.42526245117188,100.16999816894531,58.77000045776367,0.021710207953749006,0.047855589858877945,0.025683735001724273,0.0030577457515370554,0.010199234133388968,-0.01623463635425393,0.017176421717873147,0.02664546969978665,-0.007317905319015439,0.0022011128306191896,0.024652168372055305,-0.034280496609771505,0.0022169350182186243,-0.020499992370605513,-0.12231180912020301,1.094020128250122,1.3007453680038452,1.3678699731826782,0.8823500275611877,155.68600463867188,15.930000305175781,91.97000122070312,4.202,4.065,1.035,2.411,0.564,3.381,0.041999999999999815,-0.0129999999999999,0.0020000000000000018,-0.009999999999999787,0.008999999999999897,0.03399999999999981
2024-07-19,121.79788208007812,70.55846405029297,99.29682159423828,100.01000213623047,58.709999084472656,0.018916888946983512,0.04664493298782357,0.03143666342674156,0.0005287043055377527,0.008075513892127129,-0.0184226731710051,0.015145400587917024,0.027821392182322713,-0.006396075247728561,-0.005963606703918045,0.025322956710265077,-0.03461387091196122,0.0017061674301268592,-0.019702793741883662,-0.11767360570065044,1.0901559591293335,1.2951691150665283,1.3702000379562378,0.8873000144958496,157.14999389648438,16.520000457763672,94.29000091552734,4.243,4.126,1.036,2.463,0.583,3.397,0.04100000000000037,0.06099999999999994,0.001000000000000112,0.052000000000000046,0.019000000000000017,0.016000000000000014
2024-07-22,121.99396514892578,70.4395980834961,99.36598205566406,99.97000122070312,58.900001525878906,0.02348747974706855,0.05361297819817468,0.03835539758346873,-0.0036711106180661313,0.004116889917730626,-0.019812660840318963,0.01893448294314637,0.02770141048274377,0.0007775485114891456,0.0021050429027245077,0.02239724349301131,-0.025693925140352403,0.011853675524112983,-0.01685859329169792,-0.11228330248037544,1.0899182558059692,1.2933096885681152,1.3707000017166138,0.8880100250244141,157.4219970703125,14.90999984741211,94.44999694824219,4.254,4.164,1.051,2.483,0.574,3.412,0.010999999999999233,0.03799999999999937,0.014999999999999902,0.020000000000000018,-0.009000000000000008,0.015000000000000124
2024-07-23,121.76846313476562,70.35047149658203,99.0794448852539,99.73999786376953,59.45000076293945,0.022770111269990734,0.053169276565716794,0.03610103241141904,-0.004514297632938313,-0.0002409142424445454,-0.017614688790509203,0.017127857420059955,0.024737874591544307,-0.0019142373700452575,0.003117746732799853,0.021821506404048563,-0.028975884687404085,0.025176738096470697,-0.006185204509734921,-0.0929203550124621,1.0889805555343628,1.2932428121566772,1.3761199712753296,0.8895000219345093,156.89100646972656,14.720000267028809,95.04000091552734,4.254,4.127,1.061,2.438,0.548,3.393,0.0,-0.03699999999999992,0.010000000000000009,-0.04499999999999993,-0.025999999999999912,-0.019000000000000128
2024-07-24,121.78807830810547,70.23161315917969,98.95100402832031,100.41999816894531,60.06999969482422,0.019835970224354904,0.04516309951908637,0.03996356122508349,-0.008968954562895037,-0.004437712237294611,-0.02283827043164266,0.011507898441369013,0.018545327236896503,0.0025481688162420912,0.00823292878902282,0.028682599299161726,-0.019493619268454276,0.036404427944803475,0.004011329707915179,-0.08499621784250955,1.0850694179534912,1.2901561260223389,1.3785799741744995,0.8915200233459473,155.76800537109375,18.040000915527344,94.80999755859375,4.286,4.158,1.075,2.442,0.551,3.399,0.03200000000000003,0.031000000000000583,0.014000000000000012,0.0040000000000000036,0.0030000000000000027,0.006000000000000227
2024-07-25,121.33708953857422,70.15238189697266,99.0893325805664,100.94000244140625,60.08000183105469,0.01564352975751726,0.039730941692309285,0.029520584236073955,-0.009534202744561182,-0.003195839597905259,-0.02407190377564239,0.014763557436275665,0.020072302890819627,0.004637883754945449,0.015186584849601559,0.03794346983451158,-0.019201994568785352,0.03657699758573618,0.00720872245056392,-0.08831562306624086,1.0839520692825317,1.289989709854126,1.3810299634933472,0.8850200176239014,153.89100646972656,18.459999084472656,99.08000183105469,4.245,4.134,1.07,2.413,0.533,3.374,-0.04099999999999948,-0.02400000000000002,-0.004999999999999893,-0.02900000000000036,-0.018000000000000016,-0.02499999999999991
2024-07-26,121.54297637939453,70.15238189697266,99.11896514892578,100.68000030517578,60.150001525878906,0.022555833563818295,0.03760426841448705,0.02737867573891406,-0.006483187763607123,-0.006393006399814105,-0.02209810548924962,0.018564824513317424,0.017598758427660233,0.0008214276525071451,0.015943510145131734,0.032403648183821465,-0.026643817904026035,0.045359759625016816,0.010754549191679619,-0.09303374845200485,1.0851283073425293,1.2856775522232056,1.3819299936294556,0.8806399703025818,153.69700622558594,16.389999389648438,97.76000213623047,4.194,4.103,1.059,2.403,0.506,3.32,-0.051000000000000156,-0.031000000000000583,-0.01100000000000012,-0.009999999999999787,-0.027000000000000024,-0.05400000000000027
2024-07-29,121.48414611816406,70.0434341430664,98.83244323730469,100.36000061035156,60.040000915527344,0.020801288723026,0.038308837731204415,0.03972805293199455,-0.008858991975637553,-0.006966794020037748,-0.020711576505013096,0.013463384195180783,0.017222037863669604,0.01004661483947955,0.01455724290397642,0.030919385551203993,-0.018834556745747077,0.0432667543262677,0.02369990372523878,-0.1009283915389807,1.0853756666183472,1.2868356704711914,1.3827999830245972,0.8842999935150146,154.13900756835938,16.600000381469727,98.6500015258789,4.172,4.053,1.026,2.36,0.501,3.291,-0.02200000000000024,-0.04999999999999982,-0.03299999999999992,-0.04300000000000015,-0.0050000000000000044,-0.028999999999999915
2024-07-30,121.19983673095703,70.01372528076172,98.7040023803711,100.61000061035156,60.310001373291016,0.01832861441672451,0.030056884301147946,0.031013066283386514,-0.009971873732033565,-0.007941793906642847,-0.021524180089624312,0.011328117274475913,0.013747576181138088,0.0031875999662847043,0.01636531752239745,0.029679680207260972,-0.01687082741576551,0.04832266040295097,0.01600405581488129,-0.08440870109997867,1.081946611404419,1.286041259765625,1.3855799436569214,0.8860999941825867,153.83299255371094,17.690000534057617,100.41999816894531,4.141,4.047,1.001,2.342,0.486,3.233,-0.030999999999999694,-0.006000000000000227,-0.025000000000000133,-0.017999999999999794,-0.015000000000000013,-0.05799999999999983
2024-07-31,121.44493103027344,70.2613296508789,98.82257843017578,101.26000213623047,61.68000030517578,0.019757949202594105,0.03737014975952446,0.034852785349976045,-0.0032315743331366997,0.002983697159748111,-0.021766464238570538,0.009589282613257089,0.019801490658446497,0.006864202513446216,0.02843797560220951,0.04629059117008327,-0.007125288542841557,0.0768156707340788,0.05076660142256362,-0.05529178372998045,1.0816072225570679,1.2836971282958984,1.3849600553512573,0.8820300102233887,152.6699981689453,16.360000610351562,99.41000366210938,4.033,3.971,1.061,2.302,0.451,3.162,-0.10799999999999965,-0.07599999999999962,0.06000000000000005,-0.040000000000000036,-0.034999999999999976,-0.07100000000000017
2024-08-01,120.35562133789062,69.92994689941406,98.52661895751953,101.7699966430664,61.72999954223633,0.0072115192765713765,0.028485026964132132,0.030710500684701048,-0.01264982565448236,-0.002589650798680565,-0.019021285727052306,0.0059565590581365235,0.014799206333614867,0.005255959572056712,0.03445821797408777,0.051451551611052304,0.0015068555168817888,0.07731239728028716,0.050544610373393084,-0.0479641729072231,1.082391619682312,1.2853139638900757,1.3808300495147705,0.8781399726867676,149.74400329589844,18.59000015258789,101.81999969482422,3.982,3.888,1.033,2.248,0.451,3.108,-0.051000000000000156,-0.08300000000000018,-0.028000000000000025,-0.053999999999999826,-0.034999999999999976,-0.053999999999999826
2024-08-02,121.0143051147461,69.97954559326172,99.67479705810547,103.48999786376953,63.099998474121094,0.0068583936959449865,0.030421682892235458,0.039910744461603365,-0.014705048268110033,-0.007608183731145468,-0.014171111787029789,0.012775495136581494,0.023098582063750595,0.020799994124251375,0.047893839866613774,0.05904621951482292,0.0213463651493091,0.10122162852157968,0.04487496459450502,-0.026384804025438746,1.0787602663040161,1.27289617061615,1.3880599737167358,0.8729000091552734,149.2010040283203,23.389999389648438,112.26000213623047,3.792,3.831,0.96,2.16,0.396,2.998,-0.1900000000000004,-0.05699999999999994,-0.07299999999999995,-0.08800000000000008,-0.034999999999999976,-0.10999999999999988
2024-08-05,120.68006134033203,70.19783782958984,100.10041046142578,104.61000061035156,64.33000183105469,-0.0006506792107897619,0.026467771293422704,0.03865208663470732,-0.01163154676659306,-0.004373154023990966,-0.011365730396296292,0.012627003240625934,0.023846939718300098,0.02444818937278237,0.05358041742139075,0.06429951811940438,0.02935376669699341,0.11781064611427516,0.06348156796224469,-0.013040786593147669,1.0910836458206177,1.278788685798645,1.3883099555969238,0.8561000227928162,145.58399963378906,38.56999969482422,121.22000122070312,3.779,3.873,0.768,2.182,0.384,2.998,-0.0129999999999999,0.04200000000000026,-0.19199999999999995,0.021999999999999797,-0.01200000000000001,-0.10999999999999988
2024-08-06,119.90337371826172,70.4855728149414,99.84307098388672,104.33999633789062,63.900001525878906,-0.006759933380256822,0.018594169297412533,0.02842995612609789,-0.007303589247997455,-0.0012707503643070162,-0.004868865810193523,0.011540247366323086,0.02080370335904358,0.015979596299950494,0.05276960645072193,0.06306668075170241,0.024279281161796007,0.11033887702867484,0.06305108762342404,-0.024576409065038773,1.0950982570648193,1.2788705825805664,1.3805299997329712,0.8548300266265869,145.7899932861328,27.709999084472656,119.23999786376953,3.901,3.922,0.896,2.181,0.403,3.117,0.12199999999999989,0.04899999999999993,0.128,-0.0009999999999998899,0.019000000000000017,-0.10999999999999988
2024-08-07,119.92304229736328,70.56493377685547,99.81336212158203,103.18000030517578,62.95000076293945,-0.005142532147867196,0.022828284248022523,0.025167973126126064,-0.006878448283915151,0.004488170359765009,-0.0044294882434658955,0.011948237145782858,0.02163085017044697,0.015777280123433046,0.04169608406028891,0.0540402589489315,0.01279252565005451,0.09726341179960296,0.05162044973406732,-0.034509145561599563,1.0926215648651123,1.2684721946716309,1.3786499500274658,0.8525500297546387,144.73199462890625,27.850000381469727,112.69000244140625,3.953,3.953,0.876,2.272,0.446,3.15,0.052000000000000046,0.030999999999999694,-0.020000000000000018,0.09099999999999975,0.04299999999999998,0.03299999999999992
2024-08-08,120.45393371582031,70.6046371459961,99.74408721923828,102.68000030517578,62.790000915527344,-0.005188562944177577,0.028468150858048213,0.03306769216998062,-0.007011753031609169,0.005194172663988139,-0.0007268096328892915,0.009829839902935067,0.021642286566379898,0.019388301070050407,0.038640498394092004,0.04828997962534887,0.010760412388972629,0.09772727409139681,0.055826460848775517,-0.031018550024218605,1.0928125381469727,1.2680377960205078,1.3754700422286987,0.8592699766159058,146.12399291992188,23.790000915527344,110.41999816894531,3.99,3.981,0.836,2.269,0.433,3.176,0.037000000000000366,0.028000000000000025,-0.040000000000000036,-0.0029999999999996696,-0.013000000000000012,0.026000000000000245
2024-08-09,120.5915756225586,70.68400573730469,99.76388549804688,102.87000274658203,63.029998779296875,-0.009266195863460558,0.02724868794285218,0.03610869355882129,-0.005064085009960473,0.001540899676123475,0.0014952120137561309,0.00690799805737341,0.018354401840852796,0.017779191938123606,0.03689147964806505,0.04734271500801768,0.0147272444577633,0.08243172376429331,0.058793886641523185,-0.024907187895323424,1.0915720462799072,1.2747459411621094,1.3735400438308716,0.8668500185012817,147.66900634765625,20.3700008392334,108.26000213623047,3.94,3.947,0.858,2.222,0.428,3.116,-0.050000000000000266,-0.03399999999999981,0.02200000000000002,-0.04700000000000015,-0.0050000000000000044,-0.06000000000000005
2024-08-12,120.68988037109375,70.61454010009766,99.90245819091797,102.80000305175781,62.81999969482422,-0.014333633287735736,0.02740335196212862,0.04044088364308451,-0.006457347904794242,0.000976579503791708,0.0021626061542618924,0.004400460042865539,0.02048670857018786,0.01868996452591154,0.033997233404378324,0.04737647940487144,0.01323761487110331,0.07164791606052012,0.05793193945488384,-0.02103784498430017,1.091381311416626,1.2750385999679565,1.3735899925231934,0.8650400042533875,147.04200744628906,20.709999084472656,118.26000213623047,3.907,3.919,0.85,2.225,0.41,3.084,-0.03299999999999992,-0.028000000000000025,-0.008000000000000007,0.0030000000000001137,-0.018000000000000016,-0.03200000000000003
2024-08-13,121.6631851196289,70.7832260131836,100.51614379882812,102.86000061035156,62.959999084472656,-0.005110195272858831,0.0333729316356437,0.04702762661069437,-0.0008814454283512241,0.002806609313087627,0.004970856741078666,0.010670421467724678,0.025003520450119776,0.028600810804185084,0.03605964821789698,0.05034208403770646,0.013529294401529723,0.07458608841959102,0.06261601830333596,-0.018550310414664373,1.0936251878738403,1.2771228551864624,1.3742300271987915,0.8647300004959106,146.98199462890625,18.1200008392334,118.44000244140625,3.846,3.891,0.844,2.182,0.397,3.034,-0.06099999999999994,-0.028000000000000025,-0.006000000000000005,-0.04300000000000015,-0.012999999999999956,-0.050000000000000266
2024-08-14,121.28959655761719,70.76336669921875,100.69432067871094,102.72000122070312,62.72999954223633,-0.008959694031616672,0.02713719459995545,0.04483944871974943,-0.001859588979180371,0.001405516127158446,0.005103924502793067,0.012260990526173465,0.024352796560562995,0.03390477915377188,0.032258054623274246,0.04677472837823071,0.014347549591559039,0.07414379971272189,0.06070341883054309,-0.01846346906576568,1.0996986627578735,1.2866700887680054,1.3709100484848022,0.8650500178337097,146.9709930419922,16.190000534057617,106.33999633789062,3.839,3.829,0.814,2.177,0.402,3.024,-0.007000000000000117,-0.06199999999999983,-0.030000000000000027,-0.004999999999999893,0.0050000000000000044,-0.009999999999999787
2024-08-15,121.53539276123047,70.65422821044922,100.29837799072266,101.9000015258789,62.040000915527344,-0.009490491476521257,0.021626177467794605,0.04575681327213332,-0.0021443444088005137,-0.003200786865934835,0.005907518288356561,0.004887109938914724,0.014029625537519186,0.029532461814570476,0.012419274526077384,0.03430780550123358,0.006448889941838676,0.047088623046875,0.03832637515526938,-0.029411722579356092,1.1013215780258179,1.2828736305236816,1.3715699911117554,0.8648059964179993,147.2530059814453,15.229999542236328,103.73999786376953,3.919,3.924,0.838,2.262,0.458,3.079,0.08000000000000007,0.09499999999999975,0.02400000000000002,0.08499999999999996,0.055999999999999994,0.05500000000000016
2024-08-16,122.42020416259766,70.93205261230469,100.79329681396484,102.58000183105469,62.58000183105469,0.0026075144353363555,0.030161470831141957,0.051132200900970703,0.0034637458319455305,0.0007187966066084517,0.013218078016826285,0.013759424205340265,0.020353344402007645,0.03718791555453049,0.024059136529529512,0.0443901502358417,0.01537014841671902,0.06482901724714396,0.05088165630249808,-0.014332963039135449,1.0972732305526733,1.2859420776367188,1.37336003780365,0.8724899888038635,149.2220001220703,14.800000190734863,102.80999755859375,3.883,3.93,0.876,2.258,0.433,3.067,-0.03600000000000003,0.006000000000000227,0.038000000000000034,-0.0040000000000000036,-0.025000000000000022,-0.01200000000000001
2024-08-19,122.88228607177734,71.19002532958984,101.35749053955078,103.0999984741211,63.040000915527344,0.008903307456415765,0.031004398007588474,0.05337864236918488,0.008950893245730285,0.004078826537584623,0.0167624349378519,0.020752617377151505,0.025349701825645,0.04351309154383998,0.030896873031574623,0.05290033090317792,0.018301054597451794,0.0737523743583206,0.05985207465852582,-0.01129230591216468,1.1024993658065796,1.294716238975525,1.3678300380706787,0.867579996585846,147.95599365234375,14.649999618530273,110.12999725341797,3.875,3.926,0.891,2.254,0.398,3.066,-0.008000000000000007,-0.0040000000000000036,0.015000000000000013,-0.0040000000000000036,-0.034999999999999976,-0.001000000000000334
2024-08-20,123.31485748291016,71.24954986572266,101.69403076171875,104.04000091552734,63.63999938964844,0.010827521938252316,0.034041472144303864,0.056828117386718224,0.011498529296922966,0.005058320113820569,0.01775331906845734,0.023429031323320748,0.030087455779255423,0.04656087397919162,0.04071221011430115,0.06489257078118293,0.03196592061507797,0.08047534364981157,0.07427409835440635,-0.005314163098163793,1.1086474657058716,1.2990386486053467,1.3630000352859497,0.8623700141906738,146.69900512695312,15.880000114440918,111.56999969482422,3.81,3.918,0.89,2.215,0.376,3.007,-0.06499999999999995,-0.008000000000000007,-0.0010000000000000009,-0.039000000000000146,-0.02200000000000002,-0.05899999999999972
2024-08-21,123.86540222167969,71.35868835449219,101.9612808227539,104.45999908447266,63.790000915527344,0.01722070750448168,0.03806388862176702,0.05964519252634015,0.014331344715424299,0.009125596304490058,0.01917134302700818,0.029086113076607578,0.03289747802335352,0.047017700933608575,0.047323053156166806,0.06973883719591112,0.03173354806273321,0.0730025247584758,0.0760796597351745,0.0036186207877109133,1.112792730331421,1.3035430908203125,1.3617299795150757,0.8535599708557129,145.3470001220703,16.270000457763672,111.37999725341797,3.799,3.893,0.871,2.201,0.389,3.017,-0.01100000000000012,-0.025000000000000355,-0.019000000000000017,-0.01399999999999979,0.013000000000000012,0.009999999999999787
2024-08-22,123.81626892089844,71.31900787353516,101.5455551147461,104.33999633789062,63.20000076293945,0.016653441297119098,0.037567405919413766,0.06181810711150093,0.015482980746731378,0.011245162389556418,0.019451082041278545,0.026220563519327333,0.03218548937145371,0.047536104588496775,0.03903603107371456,0.07389864558621162,0.03309791088544589,0.05210589452333436,0.07009819325064703,-0.007849293469567753,1.115536093711853,1.309346079826355,1.3583300113677979,0.8511000275611877,145.1179962158203,17.549999237060547,108.5,3.858,3.962,0.875,2.245,0.429,3.071,0.05900000000000016,0.0690000000000004,0.0040000000000000036,0.04400000000000004,0.03999999999999998,0.05400000000000027
2024-08-23,125.04517364501953,71.85478973388672,102.35720825195312,104.9000015258789,64.12999725341797,0.030560186671252598,0.049494837728362384,0.07323252843998063,0.024267284885839846,0.021987683173271932,0.025121495847932662,0.03297908650993997,0.04116501650702875,0.05401551354227618,0.03923121645228167,0.07877420640054744,0.03546600874178951,0.06741004159340558,0.08731769669638023,-0.0009348058218732191,1.111716389656067,1.3097747564315796,1.3603399991989136,0.8517000079154968,146.20199584960938,15.859999656677246,105.62999725341797,3.795,3.914,0.895,2.225,0.414,3.033,-0.06300000000000017,-0.04800000000000004,0.020000000000000018,-0.020000000000000018,-0.015000000000000013,-0.038000000000000256
2024-08-26,124.80921936035156,72.00362396240234,102.06025695800781,104.91000366210938,63.959999084472656,0.0268731528406998,0.04401129209766963,0.08207780445876534,0.026388869705785023,0.019099244826437545,0.03080782843714691,0.029674359540202477,0.03420963174469027,0.05643071710423331,0.04201433595661341,0.0787661044946979,0.04369935113590695,0.06334160368981112,0.08443539472512351,0.003294103285845562,1.1187934875488281,1.3212658166885376,1.3508000373840332,0.847320020198822,144.0,16.149999618530273,106.66000366210938,3.82,3.914,0.881,2.249,0.444,3.057,0.02499999999999991,-0.04800000000000004,-0.014000000000000012,0.02400000000000002,0.030000000000000027,0.02400000000000002
2024-08-27,125.50725555419922,72.20205688476562,102.31761932373047,105.66999816894531,64.2300033569336,0.03311633299148342,0.04745812679280359,0.08830928450513098,0.030818345332556785,0.01977170062271405,0.035084288391774354,0.035263482033501825,0.03568129900980321,0.05920091983450804,0.052909501059190456,0.08368368222692246,0.050528989485439935,0.06978684839297933,0.09067760269367242,0.010859339494243336,1.1164700984954834,1.3191741704940796,1.3482099771499634,0.847100019454956,144.51600646972656,15.430000305175781,109.22000122070312,3.829,4.001,0.881,2.279,0.474,3.06,0.009000000000000341,-0.04800000000000004,0.0,0.029999999999999805,0.02999999999999997,0.0030000000000001137
2024-08-28,124.897705078125,72.04331970214844,101.6544418334961,105.54000091552734,63.869998931884766,0.030510506011461214,0.04714321580316727,0.08132834104007869,0.02898852208260383,0.022660220372798356,0.03266553756751711,0.029891791436734483,0.03463795264848901,0.050967219003408504,0.049001096066672245,0.08401807984691056,0.0490279837073635,0.05902831168182221,0.08863134353550861,0.006936759019266159,1.117793083190918,1.3257501125335693,1.3447699546813965,0.8417199850082397,143.97500610351562,17.110000610351562,108.76000213623047,3.839,4.002,0.894,2.254,0.446,3.09,0.009999999999999787,0.0009999999999994458,0.013000000000000012,-0.02499999999999991,-0.02799999999999997,0.029999999999999805
2024-08-29,124.67158508300781,72.0135498046875,101.30799865722656,104.94000244140625,63.75,0.02656886561967786,0.04277501840703146,0.07529550804088525,0.024938613637333518,0.01952453382396868,0.0290937449609463,0.025150327653177706,0.02833037903348279,0.04061950151109017,0.036342091917249686,0.06613839394540921,0.035963138630220826,0.033560306170272725,0.08069161190193275,0.00031383112988114803,1.1124955415725708,1.3193656206130981,1.3476999998092651,0.8418200016021729,144.43299865722656,15.649999618530273,106.69999694824219,3.863,4.021,0.891,2.282,0.47,3.134,0.02400000000000002,0.019000000000000128,-0.0030000000000000027,0.028000000000000025,0.023999999999999966,0.04400000000000004
2024-08-30,124.36680603027344,72.07308197021484,101.14962768554688,104.5999984741211,63.279998779296875,0.033327771879650525,0.03912404826414195,0.06784623858326633,0.03064688543069294,0.016392005129105103,0.02780976806080715,0.026622335727954693,0.024675195293223373,0.03559605526466325,0.027807820815600737,0.06160560002056603,0.03403503995251489,0.025109334983876463,0.07545884798087821,-0.004405327060169051,1.1080454587936401,1.3166210651397705,1.3489099740982056,0.8469399809837341,144.88999938964844,15.0,107.7699966430664,3.909,4.016,0.891,2.29,0.468,3.16,0.04599999999999982,-0.004999999999999893,0.0,0.008000000000000007,-0.0019999999999999463,0.026000000000000245
2024-09-03,124.13813018798828,71.675537109375,101.06534576416016,104.55999755859375,63.4900016784668,0.025813684343187093,0.0324139637211065,0.06867730319491239,0.024235531993459958,0.011406107286395573,0.0204479403684652,0.013950855653551697,0.019046566239303342,0.041958314232757754,0.010339160468751052,0.053607414443188395,0.03866817778142906,0.006180716541628106,0.07174206413881379,-0.00672710423648637,1.1067456007003784,1.314198613166809,1.3497300148010254,0.8513699769973755,146.7220001220703,20.719999313354492,114.19999694824219,3.831,3.991,0.921,2.274,0.457,3.063,-0.0950000000000002,-0.06399999999999961,0.015000000000000013,-0.06400000000000006,-0.02899999999999997,0.026000000000000245
2024-09-04,124.4437026977539,71.88424682617188,101.41241455078125,105.0199966430664,64.31999969482422,0.03118693606566847,0.036388081503863745,0.07790422833502109,0.024023660111525125,0.017616559717340108,0.02958259559605403,0.013106880214652561,0.024175555939778937,0.052096820279671,0.003919281429334731,0.050935618156172424,0.045937757301864,-0.00015548167178258687,0.07576515654677718,0.011002841475821423,1.1048868894577026,1.3114066123962402,1.3543399572372437,0.8499299883842468,145.35299682617188,21.31999969482422,119.1500015258789,3.757,3.936,0.886,2.217,0.436,2.995,-0.07399999999999984,-0.05500000000000016,-0.03500000000000003,-0.05699999999999994,-0.02100000000000002,-0.06800000000000006
2024-09-05,124.7394027709961,71.91407012939453,101.63056182861328,105.26000213623047,64.44000244140625,0.040332718778185894,0.03792098177729719,0.08333080443286,0.02026652061413503,0.018894346602311263,0.03302734235652549,0.017903003454441402,0.027299601933503226,0.06011621158170111,0.008817383847326665,0.05725195577955011,0.053255573957240454,0.008450718351057374,0.08686121515188217,0.023994948814679562,1.1080454587936401,1.3144749402999878,1.3508100509643555,0.8460400104522705,143.32400512695312,19.899999618530273,114.80999755859375,3.725,3.916,0.874,2.208,0.468,2.973,-0.03200000000000003,-0.020000000000000018,-0.01200000000000001,-0.008999999999999897,0.03200000000000003,-0.02200000000000024
